id,tenant_id,name,address,place_id
588,4,Norauto Aizenay,"C/C Porte Du Littoral, Aizenay",ChIJ77dr_Pw1BEgR3kkeyxHnN9c
589,4,Norauto,"Rue du Chesnay Beauregard, Saint-Grégoire",ChIJ85OLNxveDkgR0QZyHDRJGvA
590,4,Norauto Rennes Chantepie,"Parc D Activites Rocade Sud, Chantepie",ChIJC-ZNEmrfDkgRk7dZRNI5eTY
591,4,Norauto Rennes Longschamps,"Cc Les Longschamps, 9 All. Morvan Lebesque, Rennes",ChIJq6qqqjHeDkgRFXOZR1XQ3MU
592,4,Norauto Chateaugiron,"Zone Commerciale Univer, C Commercial Hyper U, Châteaugiron",ChIJ_3RvdGsoD0gRNNJqjs1ZlTk
593,4,Norauto Chateaubriant,"Zac Vent D Ouest, Rue du Général Patton, Châteaubriant",ChIJn91ZqbBLD0gRZfJl6vP5CGM
594,4,Norauto Montfort Sur Meu,"Le Gouzet Lieu-Dit, Bédée",ChIJH26JKgr8DkgRJKpYz3xhvls
595,4,Norauto Bain De Bretagne,"Zac De Chateau Gaillard, 23 Rue des Estuaires, Bain-de-Bretagne",ChIJJZj0rLw5D0gRgVHzYICGDgg
596,4,Norauto Dinan,"Parking Cc Leclerc, Dinan",ChIJ89zlekCKDkgRJkPhgfMpHhk
597,4,Norauto Talence,"Rue Pacaris Cc E Leclerc, Talence",ChIJE8R-TxMnVQ0RAWgZobx5NUM
598,4,Norauto Cavignac,"Retail Park - C Commercial U, 4 Lieu Dit Rillac, Cavignac",ChIJA_5bhG0kAEgR0O4oDT9RTUI
599,4,Norauto Creon,"C/C La Ferriere Route De Sauveterre, Créon",ChIJ3yxfJM0-VQ0RlFl5ns34tMs
600,4,Norauto Bordeaux Merignac,"Espace Commercial, 2Rue Georges Ohm, Mérignac",ChIJQwHeWu3ZVA0RAEKldS30LXo
601,4,Norauto,"Centre Commercial, Av. des 40 Journaux, Bordeaux",ChIJ_____0woVQ0RnjEC_-mFZA0
602,4,Norauto Biganos,"21 Rue Gutemberg Ld, Moulin de la Cassadote, Biganos",ChIJXfsis12UVA0RzTF3lCKoKe4
603,4,Norauto Gujan Mestras,"Av. de Césarée Parking Hyper U, Gujan-Mestras",ChIJ06QcbhSaVA0RMTY3uf0FkD4
604,4,Norauto Coutras,"Face Au Cc Leclerc, Rue François Mitterrand, Coutras",ChIJsSk7RwUDAEgRwKgzvUDNWpI
605,4,Norauto Libourne,"102 Av. du Général de Gaulle C/C, Libourne",ChIJf6bwzmlJVQ0RZYTpdMHJcTc
606,4,Norauto Podensac,"Cour Du Marechal Foch, Rn 113, Podensac",ChIJB7T9CUcUVQ0RU21r68ZZq-g
607,4,Norauto Blaye,"Centre Commercial Leclerc Lieu Dit La Gruppe Blaye, Cars",ChIJRV2Dn8DSAUgRCo4J1NxgvHU
608,4,Norauto Bouliac,"Centre commercial Auchan, Bouliac",ChIJqTkrwrMlVQ0R33XSa4WWEeI
